measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1993,15.494482783914247,22.506537197420155,10.774848394575399
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1993,10.98444921346767,14.461477292953834,7.951693338810386
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1993,3.7454258554734103,5.089513077542158,2.59533229543581
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1994,23.31317997344383,26.53544176782224,20.06342670255351
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1994,0.7667840005668712,0.9101180081363855,0.641965363624116
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1994,18.511112956200453,26.845927144083007,12.79626665634675
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1994,13.24202157382072,17.073776211847484,9.78670046875977
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1994,4.454161626217109,5.9259455528561995,3.146259718070921
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1995,26.222629998555735,29.68999160807653,22.672456882798517
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1995,0.9769252582809352,1.1514610848562206,0.8235004084436887
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1995,21.509346382212836,30.9730041490349,14.746290527812523
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1995,15.494988207993288,19.583713801582068,11.639745495264165
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1995,5.149766284426306,6.715256567136675,3.715048071432468
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1997,30.861220887374593,34.667640645879175,26.960196262141146
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1997,1.4550366675025308,1.6999187636298028,1.2155844181270357
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1997,26.24269521286029,37.646683019714295,17.375610657562333
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1997,19.073871880825454,23.322928391991887,14.690633325154664
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1997,6.401417289988104,8.078911724398601,4.8407156975688475
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1999,34.44133336222571,38.433672844148,30.22307131753378
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1999,2.0330909251337888,2.3487725747868358,1.7075864656575843
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1999,31.684000667614086,44.29000321955826,21.15559837712425
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1999,22.694610211258002,26.73837748584917,18.35532483564208
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1999,7.430474007000998,9.025530337056118,5.892492698886698
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1998,32.8910575173548,36.718977806499815,28.76130331884198
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1998,1.7353247417018034,2.0192018816086597,1.450689322728815
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1998,28.859428633499085,40.98854975105078,19.079573650561787
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1998,20.915535544513386,25.151618110529334,16.501438515478245
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1998,6.954240716193925,8.620294726671089,5.398230577797747
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,1996,28.750705248953572,32.448378529307824,24.9649242003889
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,1996,1.2080864590825813,1.4184416459504592,1.014690716060177
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,1996,24.02599827707385,34.5389685591449,16.170201550493825
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,1996,17.424339033564546,21.62891812008204,13.214676758374882
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,1996,5.823829174854763,7.451537664522,4.318552629052402
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2000,35.29832030080163,39.22778034599718,31.27939622710779
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2000,2.3491196750307495,2.7031826516032176,1.9766523310117696
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2000,34.03961340411267,46.945399458055896,22.97377220192041
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2000,24.269389556383356,28.079835891462835,20.121838269135463
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2000,7.7963878016435215,9.292320248817777,6.364609113352149
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2001,35.754121685982916,39.724944071111054,31.87999111336232
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2001,2.659574597005927,3.0627998135099,2.2519625800356384
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2001,35.85843384064757,48.87634458890714,24.438065242107395
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2001,25.812305812304714,29.331117427454036,21.89038920342417
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2001,8.036978614891952,9.412110732729586,6.694499375172145
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2002,35.75033050149911,39.68334254403621,32.09551394497856
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2002,2.94695207484597,3.385690249924474,2.488487762234662
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2002,37.22918840709978,50.088318847294694,25.778983097577147
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2002,26.884594868534467,29.970124143353345,23.39798376863305
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2002,8.187070445241476,9.424089825050409,7.003345133069858
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2004,34.478669568521624,38.12178640666575,31.117005587636548
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2004,3.4824382973076182,3.985505411321703,2.972735758777528
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2004,38.272634748960655,50.11594008118311,27.55867832277487
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2004,27.879569719438294,30.119168803904618,25.546533574745563
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2004,8.112379108322099,9.013748644922341,7.34989619652768
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2003,35.29473853427287,39.03529624705293,31.804185140413207
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2003,3.228255325141634,3.7147285626151536,2.7439564807528285
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2003,38.059632035705654,50.617701954067336,26.7827278705271
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2003,27.653466084863442,30.348841632170974,24.67256405169286
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2003,8.21550557251883,9.311026058644288,7.241487703260517
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2005,32.96920410620597,36.505634958338966,29.720691666505534
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2005,3.6349624227411392,4.162669086588853,3.108156110601525
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2005,37.55576707982239,48.50345574044597,27.78275357062172
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2005,27.374563821549238,29.22575365130507,25.56309201120411
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2005,7.81127808923133,8.489508940847049,7.2417537934851
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2008,25.23523705965865,28.485959408071245,22.131503380745514
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2008,3.662374008874906,4.177987052697488,3.1500023753889352
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2008,30.808704006109448,38.67388509791665,24.617583692489273
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2008,22.143368422666377,24.422963208862026,20.189896499902222
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2008,5.840584113544552,6.5359774512728155,5.242049547103926
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2007,27.824334205390787,31.029754865098766,24.73514195430878
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2007,3.6991227924797774,4.21805582632057,3.1841354378973286
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2007,33.415218084363296,42.22535577321917,26.135851926483774
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2007,24.07421973232608,26.150790250301824,22.166087508255856
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2007,6.5179299300545255,7.176361095438168,5.936304951106379
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2006,30.522211986052376,33.773273850950865,27.407676508108263
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2006,3.6923269908876253,4.225427194935641,3.171998419448539
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2006,35.829898956891284,45.7565010293911,27.274655701067573
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2006,25.96952155923936,27.818873155214533,24.229798325721376
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2006,7.222040046100091,7.863799481875924,6.687752646943343
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2011,17.86692597434235,20.995084311907785,15.202565764024303
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2011,3.3409342477925024,3.840381445438736,2.8901281380563555
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2011,24.595661307918522,30.960099877818667,20.138690518479674
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2011,17.891981504610246,20.376649851152873,16.27397849531194
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2011,4.4862657933049555,5.205164653506205,4.0022191534890075
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2009,22.65112726556176,25.84794755890597,19.66720414219794
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2009,3.5884085364124534,4.098606703647001,3.105300746155007
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2009,28.385479807699863,35.62917812030909,23.026026424127423
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2009,20.36583370132054,22.85175691722331,18.437466974823305
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2009,5.262483100541657,6.000482740033261,4.665587712069244
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2013,14.079281258339437,16.865924248508993,11.704016716542194
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2013,3.1462851974949095,3.5861365291967635,2.7218500554995684
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2013,20.98667627919937,26.50216434384932,17.33865835361676
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2013,16.024817141138907,18.225106540025468,14.69174960147872
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2013,3.939170158749476,4.554436556965685,3.5149994364603954
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2012,15.796101348707912,18.77608243559094,13.267394674799501
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2012,3.2496551802255578,3.7175888558809915,2.814584354963989
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2012,22.66873413804893,28.510064637613528,18.714824793316744
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2012,16.8248773848156,19.205189785391887,15.344285235972187
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2012,4.158286611315661,4.851099082041895,3.714784767412858
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2010,20.206546819286707,23.43164708156911,17.39308021091667
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2010,3.4757366286179447,3.99814529723191,3.0033273077470213
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2010,26.395155980055367,33.228489024199746,21.50673005936346
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2010,19.01001844854747,21.587670947655962,17.200621271112137
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2010,4.831771703015523,5.595903221044855,4.2962732884351365
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2018,7.997911242043282,9.922116665649405,6.379045521645874
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2018,2.2299101304581153,2.6186424984837475,1.8778835962386033
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2018,15.615909786085739,19.278534574479842,13.12739397261675
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2018,13.650410798802566,15.744032431017148,12.3145212213544
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2018,3.7656677275697845,4.33855344501702,3.3422120940710935
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2015,11.235183246772044,13.549015086739372,9.303241455595021
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2015,2.8423359357823914,3.287820395104416,2.440218422455264
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2015,18.69060474491838,23.553980928073766,15.448970605305636
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2015,15.131484811624059,17.066803046456215,13.937736879514212
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2015,3.9473334702063103,4.424771074805984,3.6199196573213968
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2014,12.662945479381706,15.114610830769138,10.52048219564336
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2014,2.999710636263306,3.4397025896027777,2.5870418689921904
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2014,19.716233653201368,24.861697167226506,16.29013730071229
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2014,15.512688791533021,17.506664453314823,14.298768849144258
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2014,3.9059195067467734,4.435276103779864,3.5418873565094526
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2016,9.959233468162228,12.149497966681583,8.147388210075968
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2016,2.6596708440597383,3.102792477731763,2.266385033466046
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2016,17.903736667156142,22.517146653020944,14.83788303090377
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2016,14.811907089540858,16.738337955405253,13.64406754213334
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2016,3.9818668127295123,4.468665332530457,3.662863348371443
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2017,8.939653838447178,10.996111028869164,7.217860294843586
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2017,2.443429728750326,2.868074323298556,2.0631953127204543
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2017,16.79438875733161,20.92032928653995,13.987657527752894
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2017,14.298859517999349,16.289797175129447,13.07684737334036
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2017,3.909553915929039,4.435372434993305,3.554707684766321
Deaths,Global,Both,Under 5,HIV/AIDS,Rate,2019,7.381556227182613,9.24240897879485,5.828388062065866
Deaths,Global,Both,5-14 years,HIV/AIDS,Rate,2019,2.1198238491342565,2.5047395646631543,1.7708480859469398
Deaths,Global,Both,15-49 years,HIV/AIDS,Rate,2019,14.943911423873462,18.467461797916567,12.595640315195745
Deaths,Global,Both,50-69 years,HIV/AIDS,Rate,2019,13.227677589297778,15.392203687646111,11.869588720523662
Deaths,Global,Both,70+ years,HIV/AIDS,Rate,2019,3.6567666338002898,4.286628499909346,3.1944387264053
